id,Hollingshead_SES_t1,age,gender,ethnicity_categorical,site,gnf.1,gnf.3,gnf.5,gnf.7,gnf.9,gnf.11,gnf.13,gnf.15,neur_t1,neur_t3,neur_t5,neur_t7,neur_t9,neur_t11,neur_t13,neur_t15,extra_t1,extra_t3,extra_t5,extra_t7,extra_t9,extra_t11,extra_t13,extra_t15,consc_t1,consc_t3,consc_t5,consc_t7,consc_t9,consc_t11,consc_t13,consc_t15,agree_t1,agree_t3,agree_t5,agree_t7,agree_t9,agree_t11,agree_t13,agree_t15,open_t1,open_t3,open_t5,open_t7,open_t9,open_t11,open_t13,open_t15,cs_sum_t1,cs_sum_t3,cs_sum_t5,cs_sum_t7,cs_sum_t9,cs_sum_t11,cs_sum_t13,cs_sum_t15,ddad_csrtot_cur_t1,ddad_csrtot_cur_t3,ddad_csrtot_cur_t5,ddad_csrtot_cur_t7,ddad_csrtot_cur_t9,ddad_csrtot_cur_t11,ddad_csrtot_cur_t13,ddad_csrtot_cur_t15,ddad_csrtot_past_t3,ddad_csrtot_past_t5,ddad_csrtot_past_t7,ddad_csrtot_past_t9,ddad_csrtot_past_t11,ddad_csrtot_past_t13,ddad_csrtot_past_t15,Zcs_sum_t1,Zcs_sum_t3,Zcs_sum_t5,Zcs_sum_t7,Zcs_sum_t9,Zcs_sum_t11,Zcs_sum_t13,Zcs_sum_t15,Zddad_csrtot_cur_t1,ddad_cp_z3,ddad_cp_z5,ddad_cp_z7,ddad_cp_z9,ddad_cp_z11,ddad_cp_z13,ddad_cp_z15,es_sum_t1,es_sum_t3,es_sum_t5,es_sum_t7,es_sum_t9,es_sum_t11,es_sum_t13,es_sum_t15,Zes_sum_t1,Zes_sum_t3,Zes_sum_t5,Zes_sum_t7,Zes_sum_t9,Zes_sum_t11,Zes_sum_t13,Zes_sum_t15,cses_1,cses_3,cses_5,cses_7,cses_9,cses_13,cses_15
10235,54,16,1,4,2,1.026, , , , , , , ,5.125, , , , , , , ,4, , , , , , , ,6.28571428571429, , , , , , , ,8.5, , , , , , , ,7.625, , , , , , , ,24.5, , , , , , , ,8, , , , , , , , , , , , , , ,.540950768232337, , , , , , , ,1.36415133081964, , , , , , , ,15.5, , , , , , , ,1.78155855530961, , , , , , , ,8.02047538411617, , , , , , 
10237,58,16,2,4,2,-1.045,-.821,-.564,-1.301,-1.46,-1.265,-1.234,-.848,3.5,2.75,3.25,2.125,2,2.5,2.375,2.375,6.5,7.25,6.5,7.5,7.5,6.75,7,7.125,7.28571428571429,7.42857142857143,7.28571428571429,7.71428571428571,8.57142857142857,7.71428571428571,8,8,7.5,7.57142857142857,7.25,8,8.25,7.75,7.625,7.625,7,7.125,7.25,7.5,7.625,7.25,7.5,7,21.5,18,20.5,20,20,20.5,20.5,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.303650575530125,-1.19890934152458,-.570601368769956,-.65208199499772,-.746454372517986,-.672927204723124,-.891598921016493,-.777703713391345,-.325293621427806,-.485466294394414,-.45363384700441,-.472305936341638,-.442828293814146,-.424035247982286,-.433145822630003,-.421557539315547,1.5,4.5,1.5,3.5,0,5.5,0,13,-1.09942169669908,-.311635020893497,-1.08622267684637,-.526652380755333,-1.4071437778049,-.260242277081903,-1.53955157786329,1.08195193031876,.598174712234937,2.41353639763844,.464699315615022,1.42395900250114,-.373227186258993,-.445799460508246,6.11114814330433
10239,60.5,16,1,4,2,-.731,.203, ,.288,.352,-.078,-.709,-.535,3.875,4.25, ,4.625,4.875,5,2.875,3.25,5.625,5.375, ,4.625,4.14285714285714,6.125,5.125,5.75,5.85714285714286,6.28571428571429, ,4.85714285714286,6,5.28571428571429,5,4.5,5.5,5.125, ,6.5,6.5,6.875,6.625,7.375,8.625,7.125, ,6.75,7.375,7.25,6.75,7,23,27,27,23,23,24,25.5,23.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,.118650096351106,1.55522855141826,1.46767655276178,.262120177172024,.11223178759352,.40925127989864,.800152877835315,.071570918536337,-.888441938843621,-.485466294394414,-.231341804146066,-.472305936341638,-.442828293814146,-.273598395089844,-.433145822630003,-.421557539315547,5.5,6.5,13,6,6,6,8,2.5,-.276284481839457,.161789610150282,1.45810389665509,-.0457734979367429,-.159139635782786,-.167421710894696,.149191305396053,-1.07522603530124,2.80932504817555,3.20462563994932,7.23383827638089,3.13106008858601,3.05611589379676,4.40007643891766,1.28578545926817
10242,42.5,17,2,8,2,-.268,.132,.095,-.039,.195,-.317,-.386,.245,4.375,4.875,4.75,4.25,3.875,4.375,3.875,4.75,5.625,5.375,5.125,4.25,5,5.25,5.5,4.625,7.28571428571429,6.28571428571429,7.28571428571429,7.71428571428571,7,7.42857142857143,7.125,7.625,8.625,7.71428571428571,8.125,7.625,7.25,7.375,7.5,7.25,7.625,7.125,6.125,6.125,5.75,4.875,6.25,7.125,24,27.5,29.5,27,27.5,25.5,23.5,23.5,1,2,3,4,4,1,0,5,0,0,0,0,0,0,3,.40018387760526,1.7082362121373,2.25162959950476,1.48105640673168,1.40026102776078,.873042059022253,.123452158294592,.071570918536337,-.606867780135713,-.0377620747085423,.213242281570622,.556635848405486,.457731744653411,-.273598395089844,-.433145822630003,1.40393709586577,8.5,5.5,11,7.5,6.5,25.5,6.5,16,.341068429305263,-.0749227053716079,1.01561231865484,.242753831754411,-.0551392906142763,3.45258037040637,-.167447985215073,1.69828849192448,4.45009193880263,13.1865210295111,6.62581479975238,4.49052820336584,3.95013051388039,3.3117260791473,8.03578545926817
10245,44,16,2,4,2,.189,-.296, , , , , , ,4,3.875, , , , , , ,7.375,6.5, , , , , , ,7.14285714285714,7.14285714285714, , , , , , ,7.625,7.25, , , , , , ,5.875,5.375, , , , , , ,23.5,22.5,23.5,24.5, , , , ,0,0,0,0, , , , ,0,0,0, , , , ,.259416986978183,.178159604946841,.370142287321616,.719221263256896, , , , ,-.888441938843621,-.485466294394414,-.45363384700441,-.472305936341638, , , , ,5,20,3,10.5, , , , ,-.379176633696911,3.35740586969579,-.754353993346178,.81980849113672, , , , ,2.62970849348909, ,1.68507114366081,5.60961063162845, , , 
10247,26,16,2,5,2,-.843, ,-.525,-.487,-.371,-.525,-.575,.016,3.625, ,4.125,3.25,4.625,4.25,2.875,5,6, ,7.25,7.625,7,6.625,7.125,7.75,5.57142857142857, ,5.85714285714286,6,5.42857142857143,5,4.5,3.25,7.75, ,7.875,7.125,7,8,7.875,7.875,6.75, ,6.125,5,6,6.125,5.25,4.85714285714286,22.5, ,19.5,20.5,19,21,19,20.5,0, ,1,1,0,0,0,0, ,0,0,0,0,0,0,-.022116794275971, ,-.884182587467147,-.499714966302762,-1.03268309255516,-.518330278348586,-1.39912446067204,-.947558639776881,-.888441938843621, ,-.231341804146066,-.215070490154857,-.442828293814146,-.424035247982286,-.433145822630003,-.421557539315547,9.5, ,5,6.5,2,2,1.5,3.5,.54685273302017, ,-.311862415345924,.0504022786269752,-.99114239713086,-.90998624039235,-1.22291228725216,-.869780514766002,4.73894160286201,.740834860825707,2.05790870626643,3.00014251684862,.483658453722422,.0504377696639823,1.27622068011156
10248,48,16,2,4,2,.393,.516, ,1.057, ,.624, , ,5.375,5.5, ,7, ,5.75, , ,5.5,5.75, ,5.25, ,5.625, , ,5.42857142857143,5.57142857142857, ,5.14285714285714, ,5.85714285714286, , ,5.875,5.5, ,5, ,5.5, , ,6.75,6.25, ,6.625, ,6.5, , ,33.5,31, ,31.5, ,31, ,20,10,2, ,6, ,7, , ,0, ,0, ,3, , ,3.07475479951973,2.77928983717063, ,2.8523596649863, ,2.57360824914217, ,-1.11741356616242,1.92729964823546,-.0377620747085423, ,1.07110674077905, ,1.57875621729943, , ,13,13.5, ,21, ,8, , ,1.26709779602234,1.81877581880351, ,2.8394997989748, ,.203860553854131, , ,8.03737739975986,5.28680412457108, ,11.9261798324931, , ,-1.11741356616242
10249,40,16,1,4,2,-1.549,-1.734,-1.396,-1.767, ,-1.564,-1.977, ,2.375,3.5,2.5,2.75, ,2,1.625, ,6.875,5.75,5.375,5.5, ,6.125,5, ,7.57142857142857,6.42857142857143,7.14285714285714,7.85714285714286, ,8,8.5, ,8.25,6.71428571428571,6.875,8, ,6.875,7.25, ,7,7,6.75,7.5, ,6.125,5.875, ,23.5,21.5,22,20,20,21,22,23.5,1,1,1,1,1,1,2,2,0,0,0,0,0,0,0,.259416986978183,-.127855716491252,-.10022954072417,-.65208199499772,-.746454372517986,-.518330278348586,-.38407338136095,.071570918536337,-.606867780135713,-.261614184551478,-.231341804146066,-.215070490154857,-.217688284197256,-.273598395089844,-.0877558288755843,-.0969205510041597,11,0,6,8.5,5,6,6.5,7.5,.85552918859253,-1.376840440742,-.0906166263457966,.435105384881847,-.367140326119804,-.167421710894696,-.167447985215073,-.0479984326250478,5.62970849348909,2.74083486082571,2.94988522963791,3.92395900250114,2.12677281374101,3.05796330931952,3.78578545926817
10255,66,16,2,4,2,.442,.744,.205,.686,.626,1.031,.398,.691,4.625,4.875,5.57142857142857,5.625,5.5,6.125,4.375,5.375,6,5.375,5.375,5,5.75,6,5.25,5.625,6.71428571428571,6.57142857142857,6.28571428571429,6.28571428571429,7,7.42857142857143,5.625,6.875,6.5,6.5,6.5,6.75,6.875,6.75,6.375,6.625,5.75,5.25,6.125,6,6.625,6.875,6.25,6.375,23.5,24,26,24.5,28,27.5,22.5,20,7,2,2,2,2,3,5,0,0,0,0,0,0,0,0,.259416986978183,.63718258710398,1.15409533406459,.719221263256896,1.54337538777937,1.4914297645204,-.21489820147577,-1.11741356616242,1.08257717211173,-.0377620747085423,-.0090497612877217,.0421649560319236,.0074517254196329,.0272753106950407,.430329161756044,-.421557539315547,2,11,3.5,0,5,4.5,6.5,9.5,-.996529544841631,1.22699502999878,-.643731098846114,-1.19988281670136,-.367140326119804,-.445883409456316,-.167447985215073,.36289260844543,1.12970849348909,2.9957148822602,2.3270476670323,.359610631628448,3.27168769388968,3.14255089926212,4.19129321691879
10257,41,16,1,4,2,-1.303,-1.102,-1.203,-.203,.452, ,1.166,.484,2.125,2.625,1.625,3.375,5, ,3.625,6.375,5,4.5,5,3.375,4.875, ,4.25,4,5.14285714285714,5.14285714285714,6.14285714285714,4.57142857142857,5.71428571428571, ,4.125,6.75,7.375,7,8.25,8,6.625, ,7.625,7.5,6.5,6.125,7,7.25,7.375, ,7.125,7.625,24.5,20.5,20,23,22,23.5,20,23,1,0,2,0,0,0,2,7,0,0,0,0,0,0,0,.540950768232337,-.433871037929345,-.727391978118551,.262120177172024,-.173996932443648,.254654353524102,-1.06077410090167,-.0982840078491994,-.606867780135713,-.485466294394414,-.0090497612877217,-.472305936341638,-.442828293814146,-.424035247982286,-.0877558288755843,.714671919774308,7,7.5,7.5,8.5,8,1.5,12,6.5,.0323919737329029,.398501925672171,.241252057154394,.435105384881847,.256861744891252,-1.00280680657956,.993562747025723,-.253443953160287,3.77047538411617,.877327176762051,3.38630401094072,4.38106008858601,3.91300153377818,5.46961294954916,3.2008579960754
10264,43.5,15,1,2,2,.134,-.282,.17,.205,.057,.102,-.298,-.396,5.375,4.625,5,4.875,4.125,4.25,4.875,3.875,4,3.75,3.625,4,3.875,4.375,4.625,5,6.57142857142857,5.42857142857143,6.14285714285714,6,6.42857142857143,6.85714285714286,6.625,8.125,6,5.5,6.375,6.375,7,5.75,6.125,7.625,5.375,5.125,5.25,5,4.375,5.125,4,5.625,23,20,24,21,22.5,21.5,23,22.5,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,.118650096351106,-.586878698648391,.526932896670211,-.347347937607805,-.030882572425064,-.363733351974048,-.0457230215905888,-.268138934234736,.23785469598801,-.261614184551478,-.45363384700441,-.215070490154857,.0074517254196329,-.424035247982286,-.433145822630003,-.421557539315547,4,5,10,4,2,0,8,10.5,-.584960937411818,-.193278863132553,.794366529654712,-.430476604191615,-.99114239713086,-1.28126850514118,.149191305396053,.568338128980668,2.05932504817555,-.181866675987024,5.26346644833511,1.8263260311961,.984558713787468,3.97713848920471,5.11593053288263
10274,58,16,2,4,2,.399, , , , , , , ,4.75, , , , , , , ,5.875, , , , , , , ,6, , , , , , , ,6.25, , , , , , , ,5.125, , , , , , , ,21.5, , , , , , , ,2, , , , , , , , , , , , , , ,-.303650575530125, , , , , , , ,-.325293621427806, , , , , , , ,7.5, , , , , , , ,.135284125590356, , , , , , , ,3.59817471223494, , , , , , 
10276,55,16,1,4,2,.322,.91,1.007,-.614,.799,.243,-.774,-.514,5.375,5.875,5.875,2.75,5.625,5.125,3.625,4,5.375,5.375,5.875,6.5,5.625,6.375,7.125,6.875,4.42857142857143,4.71428571428571,3.42857142857143,4.28571428571429,4,4,6.25,6.25,8,7.66666666666667,8,8,8.5,8.75,8.375,8.75,8.375,8,8.5,7.875,8.5,8.625,8.75,8.75,24.5,25,24.5,23,23,21.5,22.5,23.5,4,3,2,0,0,2,0,1,0,0,0,3,0,0,0,.540950768232337,.943197908542073,.683723506018807,.262120177172024,.11223178759352,-.363733351974048,-.21489820147577,.071570918536337,.23785469598801,.186090035134394,-.0090497612877217,-.472305936341638,.595086811958591,-.123161542197401,-.433145822630003,-.259239045159853,15.5,5.5,7.5,0,11.5,7,10.5,8,1.78155855530961,-.0749227053716079,.241252057154394,-1.19988281670136,.984864161070817,.0182194214797175,.676923456414597,.0547243276425715,8.02047538411617,3.31813332401298,4.0918617530094,.131060088586012,5.80611589379676,5.14255089926212,4.03578545926817
